experiment_name,experiment_date,cluster_name,gpu_type,gpu_memory,collective,operation,algorithm,num_nodes,num_gpus,num_channels,num_chunks,buffer_size,gpus_as_nodes,iteration,message_size,count,dtype,redop,root,oop_time,oop_alg_bw,oop_bus_bw,oop_num_wrong,ip_time,ip_alg_bw,ip_bus_bw,ip_num_wrong
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,65536,16384,float,sum,-1,142.3,0.46,0.86,0,140.1,0.47,0.88,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,131072,32768,float,sum,-1,166.3,0.79,1.48,0,165.3,0.79,1.49,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,262144,65536,float,sum,-1,196.2,1.34,2.51,0,196.7,1.33,2.5,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,524288,131072,float,sum,-1,251.6,2.08,3.91,0,249.6,2.1,3.94,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,1048576,262144,float,sum,-1,370.2,2.83,5.31,0,365.6,2.87,5.38,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,2097152,524288,float,sum,-1,605.9,3.46,6.49,0,612.7,3.42,6.42,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,4194304,1048576,float,sum,-1,1090.0,3.85,7.21,0,1094.1,3.83,7.19,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,8388608,2097152,float,sum,-1,2087.5,4.02,7.53,0,2084.7,4.02,7.54,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,16777216,4194304,float,sum,-1,4052.1,4.14,7.76,0,4048.1,4.14,7.77,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,33554432,8388608,float,sum,-1,7767.4,4.32,8.1,0,7970.3,4.21,7.89,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,67108864,16777216,float,sum,-1,16029.0,4.19,7.85,0,15901.0,4.22,7.91,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,134217728,33554432,float,sum,-1,31236.0,4.3,8.06,0,31116.0,4.31,8.09,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,1,4,false,0,268435456,67108864,float,sum,-1,61154.0,4.39,8.23,0,69108.0,3.88,7.28,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,65536,16384,float,sum,-1,435.0,0.15,0.28,0,435.1,0.15,0.28,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,131072,32768,float,sum,-1,443.7,0.3,0.55,0,438.3,0.3,0.56,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,262144,65536,float,sum,-1,20804.0,0.01,0.02,0,457.1,0.57,1.08,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,524288,131072,float,sum,-1,474.4,1.11,2.07,0,472.3,1.11,2.08,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,1048576,262144,float,sum,-1,559.6,1.87,3.51,0,515.0,2.04,3.82,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,2097152,524288,float,sum,-1,704.1,2.98,5.58,0,663.4,3.16,5.93,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,4194304,1048576,float,sum,-1,981.0,4.28,8.02,0,974.0,4.31,8.07,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,8388608,2097152,float,sum,-1,1797.1,4.67,8.75,0,1798.8,4.66,8.74,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,16777216,4194304,float,sum,-1,3482.3,4.82,9.03,0,3483.0,4.82,9.03,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,33554432,8388608,float,sum,-1,7149.2,4.69,8.8,0,7146.1,4.7,8.8,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,67108864,16777216,float,sum,-1,14915.0,4.5,8.44,0,15026.0,4.47,8.37,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,134217728,33554432,float,sum,-1,31138.0,4.31,8.08,0,31152.0,4.31,8.08,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,16,4,false,0,268435456,67108864,float,sum,-1,64762.0,4.14,7.77,0,64585.0,4.16,7.79,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,65536,16384,float,sum,-1,1425.4,0.05,0.09,0,1420.3,0.05,0.09,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,131072,32768,float,sum,-1,1394.3,0.09,0.19,0,1382.3,0.09,0.19,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,262144,65536,float,sum,-1,68145.0,0.0,0.01,0,47198.0,0.01,0.01,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,524288,131072,float,sum,-1,15057.0,0.03,0.07,0,10102.0,0.05,0.1,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,1048576,262144,float,sum,-1,6260.7,0.17,0.33,0,1495.3,0.7,1.38,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,2097152,524288,float,sum,-1,6316.7,0.33,0.65,0,1531.5,1.37,2.7,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,4194304,1048576,float,sum,-1,19939.0,0.21,0.41,0,6413.6,0.65,1.29,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,8388608,2097152,float,sum,-1,2417.7,3.47,6.83,0,2347.6,3.57,7.03,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,16777216,4194304,float,sum,-1,3793.5,4.42,8.71,0,3790.7,4.43,8.71,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,33554432,8388608,float,sum,-1,7465.8,4.49,8.85,0,7477.4,4.49,8.83,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,67108864,16777216,float,sum,-1,15592.0,4.3,8.47,0,15541.0,4.32,8.5,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,134217728,33554432,float,sum,-1,33702.0,3.98,7.84,0,33631.0,3.99,7.86,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,64,2,false,0,268435456,67108864,float,sum,-1,73494.0,3.65,7.19,0,94184.0,2.85,5.61,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,65536,16384,float,sum,-1,475.9,0.14,0.27,0,474.6,0.14,0.27,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,131072,32768,float,sum,-1,487.8,0.27,0.53,0,479.2,0.27,0.54,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,262144,65536,float,sum,-1,486.5,0.54,1.06,0,490.3,0.53,1.05,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,524288,131072,float,sum,-1,69787.0,0.01,0.01,0,14419.0,0.04,0.07,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,1048576,262144,float,sum,-1,18953.0,0.06,0.11,0,18595.0,0.06,0.11,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,2097152,524288,float,sum,-1,10103.0,0.21,0.41,0,704.2,2.98,5.86,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,4194304,1048576,float,sum,-1,1099.0,3.82,7.51,0,1099.4,3.82,7.51,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,8388608,2097152,float,sum,-1,10562.0,0.79,1.56,0,2073.5,4.05,7.96,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,16777216,4194304,float,sum,-1,4167.2,4.03,7.93,0,8820.4,1.9,3.74,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,33554432,8388608,float,sum,-1,8753.2,3.83,7.55,0,8794.1,3.82,7.51,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,67108864,16777216,float,sum,-1,19013.0,3.53,6.95,0,19148.0,3.5,6.9,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,134217728,33554432,float,sum,-1,38603.0,3.48,6.85,0,38632.0,3.47,6.84,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,4,16,2,false,0,268435456,67108864,float,sum,-1,78063.0,3.44,6.77,0,77571.0,3.46,6.81,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,65536,16384,float,sum,-1,393.0,0.17,0.33,0,390.2,0.17,0.33,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,131072,32768,float,sum,-1,411.4,0.32,0.63,0,470.1,0.28,0.55,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,262144,65536,float,sum,-1,577.9,0.45,0.89,0,452.7,0.58,1.14,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,524288,131072,float,sum,-1,543.9,0.96,1.9,0,451.6,1.16,2.29,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,1048576,262144,float,sum,-1,553.3,1.9,3.73,0,560.3,1.87,3.68,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,2097152,524288,float,sum,-1,737.5,2.84,5.6,0,747.8,2.8,5.52,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,4194304,1048576,float,sum,-1,1353.0,3.1,6.1,0,1161.2,3.61,7.11,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,8388608,2097152,float,sum,-1,2237.3,3.75,7.38,0,2328.3,3.6,7.09,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,16777216,4194304,float,sum,-1,4653.3,3.61,7.1,0,4619.0,3.63,7.15,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,33554432,8388608,float,sum,-1,9703.5,3.46,6.81,0,9720.4,3.45,6.8,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,67108864,16777216,float,sum,-1,20362.0,3.3,6.49,0,20366.0,3.3,6.49,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,134217728,33554432,float,sum,-1,63974.0,2.1,4.13,0,39525.0,3.4,6.69,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,16,64,1,16,2,false,0,268435456,67108864,float,sum,-1,84643.0,3.17,6.24,0,96482.0,2.78,5.48,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,65536,16384,float,sum,-1,178.1,0.37,0.69,0,174.9,0.37,0.7,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,131072,32768,float,sum,-1,180.6,0.73,1.36,0,181.7,0.72,1.35,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,262144,65536,float,sum,-1,192.9,1.36,2.55,0,226.3,1.16,2.17,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,524288,131072,float,sum,-1,235.8,2.22,4.17,0,238.2,2.2,4.13,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,1048576,262144,float,sum,-1,318.2,3.3,6.18,0,342.7,3.06,5.74,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,2097152,524288,float,sum,-1,4532.9,0.46,0.87,0,514.3,4.08,7.65,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,4194304,1048576,float,sum,-1,941.0,4.46,8.36,0,944.0,4.44,8.33,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,8388608,2097152,float,sum,-1,1806.2,4.64,8.71,0,1810.4,4.63,8.69,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,16777216,4194304,float,sum,-1,3698.3,4.54,8.51,0,3696.1,4.54,8.51,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,33554432,8388608,float,sum,-1,7604.3,4.41,8.27,0,7621.4,4.4,8.25,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,67108864,16777216,float,sum,-1,15832.0,4.24,7.95,0,15820.0,4.24,7.95,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,134217728,33554432,float,sum,-1,31009.0,4.33,8.12,0,31199.0,4.3,8.07,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,2,4,4,false,0,268435456,67108864,float,sum,-1,61450.0,4.37,8.19,0,61242.0,4.38,8.22,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,65536,16384,float,sum,-1,504.0,0.13,0.26,0,506.5,0.13,0.26,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,131072,32768,float,sum,-1,509.6,0.26,0.51,0,508.2,0.26,0.51,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,262144,65536,float,sum,-1,519.2,0.5,1.0,0,526.5,0.5,0.99,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,524288,131072,float,sum,-1,17671.0,0.03,0.06,0,99285.0,0.01,0.01,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,1048576,262144,float,sum,-1,41852.0,0.03,0.05,0,29026.0,0.04,0.07,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,2097152,524288,float,sum,-1,827.5,2.53,5.03,0,759.5,2.76,5.48,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,4194304,1048576,float,sum,-1,23116.0,0.18,0.36,0,18309.0,0.23,0.45,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,8388608,2097152,float,sum,-1,19438.0,0.43,0.86,0,15187.0,0.55,1.1,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,16777216,4194304,float,sum,-1,13798.0,1.22,2.41,0,9726.2,1.72,3.42,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,33554432,8388608,float,sum,-1,23849.0,1.41,2.79,0,38199.0,0.88,1.74,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,67108864,16777216,float,sum,-1,45643.0,1.47,2.92,0,31691.0,2.12,4.2,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,134217728,33554432,float,sum,-1,41089.0,3.27,6.48,0,41318.0,3.25,6.45,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,1,false,0,268435456,67108864,float,sum,-1,96979.0,2.77,5.49,0,78946.0,3.4,6.75,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,65536,16384,float,sum,-1,2972.2,0.02,0.04,0,2945.9,0.02,0.04,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,131072,32768,float,sum,-1,2993.9,0.04,0.09,0,79447.0,0.0,0.0,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,262144,65536,float,sum,-1,120720.0,0.0,0.0,0,40664.0,0.01,0.01,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,524288,131072,float,sum,-1,28840.0,0.02,0.04,0,24960.0,0.02,0.04,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,1048576,262144,float,sum,-1,60117.0,0.02,0.03,0,7805.1,0.13,0.27,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,2097152,524288,float,sum,-1,3143.2,0.67,1.32,0,3107.2,0.67,1.34,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,4194304,1048576,float,sum,-1,3338.9,1.26,2.49,0,3278.4,1.28,2.54,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,8388608,2097152,float,sum,-1,3609.6,2.32,4.61,0,3623.0,2.32,4.59,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,16777216,4194304,float,sum,-1,4869.5,3.45,6.84,0,4875.7,3.44,6.83,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,33554432,8388608,float,sum,-1,7512.0,4.47,8.86,0,7499.9,4.47,8.88,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,67108864,16777216,float,sum,-1,14591.0,4.6,9.13,0,14583.0,4.6,9.13,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,134217728,33554432,float,sum,-1,29005.0,4.63,9.18,0,29012.0,4.63,9.18,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,256,4,false,0,268435456,67108864,float,sum,-1,61556.0,4.36,8.65,0,61529.0,4.36,8.66,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,65536,16384,float,sum,-1,4529.5,0.01,0.03,0,5135.1,0.01,0.03,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,131072,32768,float,sum,-1,4736.4,0.03,0.05,0,4519.7,0.03,0.06,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,262144,65536,float,sum,-1,4539.5,0.06,0.11,0,4533.2,0.06,0.11,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,524288,131072,float,sum,-1,4579.9,0.11,0.23,0,4597.2,0.11,0.23,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,1048576,262144,float,sum,-1,4638.3,0.23,0.45,0,4638.5,0.23,0.45,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,2097152,524288,float,sum,-1,4762.0,0.44,0.87,0,4786.2,0.44,0.87,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,4194304,1048576,float,sum,-1,4945.0,0.85,1.68,0,4915.9,0.85,1.69,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,8388608,2097152,float,sum,-1,17826.0,0.47,0.93,0,5405.6,1.55,3.08,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,16777216,4194304,float,sum,-1,7002.5,2.4,4.75,0,6992.3,2.4,4.76,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,33554432,8388608,float,sum,-1,9154.8,3.67,7.27,0,9161.2,3.66,7.27,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,67108864,16777216,float,sum,-1,34795.0,1.93,3.83,0,59341.0,1.13,2.24,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,134217728,33554432,float,sum,-1,51627.0,2.6,5.16,0,43798.0,3.06,6.08,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,1,256,4,false,0,268435456,67108864,float,sum,-1,56173.0,4.78,9.48,0,56228.0,4.77,9.47,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,65536,16384,float,sum,-1,579.0,0.11,0.22,0,574.5,0.11,0.23,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,131072,32768,float,sum,-1,585.5,0.22,0.44,0,574.2,0.23,0.45,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,262144,65536,float,sum,-1,591.5,0.44,0.88,0,42833.0,0.01,0.01,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,524288,131072,float,sum,-1,99402.0,0.01,0.01,0,69174.0,0.01,0.02,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,1048576,262144,float,sum,-1,70180.0,0.01,0.03,0,32891.0,0.03,0.06,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,2097152,524288,float,sum,-1,14432.0,0.15,0.29,0,9957.4,0.21,0.42,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,4194304,1048576,float,sum,-1,1203.9,3.48,6.91,0,1208.0,3.47,6.89,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,8388608,2097152,float,sum,-1,2048.1,4.1,8.13,0,2042.0,4.11,8.15,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,16777216,4194304,float,sum,-1,3968.7,4.23,8.39,0,3962.5,4.23,8.4,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,33554432,8388608,float,sum,-1,8170.3,4.11,8.15,0,8180.4,4.1,8.14,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,67108864,16777216,float,sum,-1,17683.0,3.8,7.53,0,17703.0,3.79,7.52,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,134217728,33554432,float,sum,-1,39385.0,3.41,6.76,0,39560.0,3.39,6.73,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,32,128,4,16,4,false,0,268435456,67108864,float,sum,-1,83508.0,3.21,6.38,0,83853.0,3.2,6.35,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,65536,16384,float,sum,-1,2489.3,0.03,0.05,0,2463.9,0.03,0.05,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,131072,32768,float,sum,-1,2498.8,0.05,0.1,0,6774.4,0.02,0.04,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,262144,65536,float,sum,-1,20427.0,0.01,0.02,0,7335.7,0.04,0.07,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,524288,131072,float,sum,-1,2535.4,0.21,0.39,0,2620.9,0.2,0.38,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,1048576,262144,float,sum,-1,2570.5,0.41,0.76,0,2569.7,0.41,0.77,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,2097152,524288,float,sum,-1,2623.9,0.8,1.5,0,2629.5,0.8,1.5,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,4194304,1048576,float,sum,-1,2782.5,1.51,2.83,0,2787.8,1.5,2.82,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,8388608,2097152,float,sum,-1,3277.3,2.56,4.8,0,3234.5,2.59,4.86,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,16777216,4194304,float,sum,-1,4464.4,3.76,7.05,0,4462.6,3.76,7.05,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,33554432,8388608,float,sum,-1,7146.5,4.7,8.8,0,7147.3,4.69,8.8,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,67108864,16777216,float,sum,-1,13973.0,4.8,9.0,0,13929.0,4.82,9.03,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,134217728,33554432,float,sum,-1,29333.0,4.58,8.58,0,29369.0,4.57,8.57,0
Mercury,2024-03-31,polaris,A100,40GB,all-reduce,sum,binary-tree,4,16,4,256,2,false,0,268435456,67108864,float,sum,-1,61072.0,4.4,8.24,0,61221.0,4.38,8.22,0
