experiment_name,experiment_date,cluster_name,gpu_type,gpu_memory,collective,operation,algorithm,num_nodes,num_gpus,num_channels,num_chunks,buffer_size,gpus_as_nodes,iteration,message_size,count,dtype,redop,root,oop_time,oop_alg_bw,oop_bus_bw,oop_num_wrong,ip_time,ip_alg_bw,ip_bus_bw,ip_num_wrong
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,33554432,8388608,float,sum,-1,1671.6,20.07,38.89,0,1671.5,20.07,38.89,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,67108864,16777216,float,sum,-1,3024.7,22.19,42.99,0,3029.9,22.15,42.91,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,134217728,33554432,float,sum,-1,3991.8,33.62,65.14,0,4006.6,33.5,64.9,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,268435456,67108864,float,sum,-1,6041.2,44.43,86.09,0,6064.2,44.27,85.76,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,536870912,134217728,float,sum,-1,10109.0,53.11,102.9,0,10079.0,53.27,103.21,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,1073741824,268435456,float,sum,-1,18056.0,59.47,115.22,0,18073.0,59.41,115.11,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,4,2,4,false,0,2147483648,536870912,float,sum,-1,34009.0,63.14,122.34,0,34033.0,63.1,122.26,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,65536,16384,float,sum,-1,3392.3,0.02,0.04,0,3418.0,0.02,0.04,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,131072,32768,float,sum,-1,3386.0,0.04,0.07,0,3380.4,0.04,0.08,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,262144,65536,float,sum,-1,3381.0,0.08,0.15,0,3391.6,0.08,0.15,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,524288,131072,float,sum,-1,3390.5,0.15,0.3,0,3391.9,0.15,0.3,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,1048576,262144,float,sum,-1,3431.0,0.31,0.59,0,3429.0,0.31,0.59,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,2097152,524288,float,sum,-1,3437.3,0.61,1.18,0,3446.5,0.61,1.18,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,4194304,1048576,float,sum,-1,6237.0,0.67,1.3,0,6250.3,0.67,1.3,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,8388608,2097152,float,sum,-1,6723.2,1.25,2.42,0,6710.2,1.25,2.42,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,16777216,4194304,float,sum,-1,7459.6,2.25,4.36,0,7462.1,2.25,4.36,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,33554432,8388608,float,sum,-1,7555.3,4.44,8.6,0,7554.5,4.44,8.61,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,67108864,16777216,float,sum,-1,8972.7,7.48,14.49,0,8968.8,7.48,14.5,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,134217728,33554432,float,sum,-1,11943.0,11.24,21.77,0,11937.0,11.24,21.78,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,268435456,67108864,float,sum,-1,16465.0,16.3,31.59,0,16481.0,16.29,31.56,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,536870912,134217728,float,sum,-1,25942.0,20.69,40.1,0,25933.0,20.7,40.11,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,1073741824,268435456,float,sum,-1,45338.0,23.68,45.89,0,45314.0,23.7,45.91,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,ring,4,32,8,1,4,false,1,2147483648,536870912,float,sum,-1,90372.0,23.76,46.04,0,90377.0,23.76,46.04,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,65536,16384,float,sum,-1,799.1,0.08,0.16,0,878.3,0.07,0.14,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,131072,32768,float,sum,-1,818.9,0.16,0.31,0,805.3,0.16,0.32,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,262144,65536,float,sum,-1,818.0,0.32,0.62,0,796.4,0.33,0.64,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,524288,131072,float,sum,-1,819.1,0.64,1.24,0,806.3,0.65,1.26,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,1048576,262144,float,sum,-1,822.5,1.27,2.47,0,822.7,1.27,2.47,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,2097152,524288,float,sum,-1,971.9,2.16,4.18,0,971.7,2.16,4.18,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,4194304,1048576,float,sum,-1,1032.3,4.06,7.87,0,1033.0,4.06,7.87,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,8388608,2097152,float,sum,-1,1119.0,7.5,14.52,0,1168.6,7.18,13.91,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,16777216,4194304,float,sum,-1,1220.2,13.75,26.64,0,1212.7,13.83,26.8,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,33554432,8388608,float,sum,-1,1433.5,23.41,45.35,0,1429.6,23.47,45.48,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,67108864,16777216,float,sum,-1,1880.3,35.69,69.15,0,1921.5,34.93,67.67,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,134217728,33554432,float,sum,-1,2482.8,54.06,104.74,0,2489.1,53.92,104.47,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,268435456,67108864,float,sum,-1,3806.5,70.52,136.63,0,3797.3,70.69,136.96,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,536870912,134217728,float,sum,-1,6750.4,79.53,154.09,0,6755.7,79.47,153.97,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,1073741824,268435456,float,sum,-1,11083.0,96.88,187.71,0,11077.0,96.93,187.8,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,8,4,false,0,2147483648,536870912,float,sum,-1,20084.0,106.92,207.17,0,19912.0,107.85,208.96,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,65536,16384,float,sum,-1,319.6,0.21,0.4,0,319.4,0.21,0.4,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,131072,32768,float,sum,-1,329.3,0.4,0.77,0,331.2,0.4,0.77,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,262144,65536,float,sum,-1,327.6,0.8,1.55,0,330.4,0.79,1.54,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,524288,131072,float,sum,-1,341.1,1.54,2.98,0,340.7,1.54,2.98,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,1048576,262144,float,sum,-1,362.7,2.89,5.6,0,367.4,2.85,5.53,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,2097152,524288,float,sum,-1,397.0,5.28,10.23,0,398.5,5.26,10.2,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,4194304,1048576,float,sum,-1,445.9,9.41,18.22,0,455.6,9.21,17.84,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,8388608,2097152,float,sum,-1,542.9,15.45,29.94,0,542.4,15.47,29.96,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,16777216,4194304,float,sum,-1,734.0,22.86,44.28,0,743.7,22.56,43.71,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,33554432,8388608,float,sum,-1,1031.0,32.55,63.06,0,1029.9,32.58,63.12,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,67108864,16777216,float,sum,-1,1350.7,49.68,96.26,0,1311.2,51.18,99.16,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,134217728,33554432,float,sum,-1,1810.6,74.13,143.62,0,1847.9,72.63,140.73,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,268435456,67108864,float,sum,-1,2782.2,96.48,186.94,0,2751.4,97.56,189.03,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,536870912,134217728,float,sum,-1,4757.4,112.85,218.65,0,4773.2,112.48,217.92,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,1073741824,268435456,float,sum,-1,9352.0,114.81,222.45,0,9342.1,114.94,222.69,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,2,1,false,1,2147483648,536870912,float,sum,-1,17980.0,119.44,231.42,0,17014.0,126.22,244.55,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,65536,16384,float,sum,-1,1533.4,0.04,0.08,0,1563.3,0.04,0.08,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,131072,32768,float,sum,-1,1517.0,0.09,0.17,0,1519.9,0.09,0.17,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,262144,65536,float,sum,-1,1520.3,0.17,0.33,0,1662.6,0.16,0.31,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,524288,131072,float,sum,-1,1513.8,0.35,0.67,0,1511.0,0.35,0.67,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,1048576,262144,float,sum,-1,1521.2,0.69,1.34,0,1526.2,0.69,1.33,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,2097152,524288,float,sum,-1,1585.7,1.32,2.56,0,1591.8,1.32,2.55,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,4194304,1048576,float,sum,-1,1583.0,2.65,5.13,0,1583.3,2.65,5.13,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,8388608,2097152,float,sum,-1,1542.1,5.44,10.54,0,1590.7,5.27,10.22,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,16777216,4194304,float,sum,-1,1678.2,10.0,19.37,0,1675.3,10.01,19.4,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,33554432,8388608,float,sum,-1,1778.3,18.87,36.56,0,1780.0,18.85,36.52,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,67108864,16777216,float,sum,-1,2005.7,33.46,64.83,0,1970.4,34.06,65.99,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,134217728,33554432,float,sum,-1,2379.9,56.4,109.27,0,2379.8,56.4,109.27,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,268435456,67108864,float,sum,-1,3468.1,77.4,149.96,0,3428.2,78.3,151.71,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,536870912,134217728,float,sum,-1,5111.5,105.03,203.5,0,5038.9,106.54,206.43,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,1073741824,268435456,float,sum,-1,9095.8,118.05,228.72,0,9086.4,118.17,228.95,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,32,1,false,0,2147483648,536870912,float,sum,-1,17984.0,119.41,231.36,0,18127.0,118.47,229.53,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,65536,16384,float,sum,-1,308.4,0.21,0.41,0,311.2,0.21,0.41,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,131072,32768,float,sum,-1,315.6,0.42,0.8,0,320.6,0.41,0.79,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,262144,65536,float,sum,-1,331.4,0.79,1.53,0,320.0,0.82,1.59,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,524288,131072,float,sum,-1,387.6,1.35,2.62,0,347.2,1.51,2.93,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,1048576,262144,float,sum,-1,383.0,2.74,5.3,0,373.2,2.81,5.44,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,2097152,524288,float,sum,-1,405.4,5.17,10.02,0,406.6,5.16,9.99,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,4194304,1048576,float,sum,-1,495.3,8.47,16.41,0,500.9,8.37,16.22,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,8388608,2097152,float,sum,-1,663.1,12.65,24.51,0,662.7,12.66,24.53,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,16777216,4194304,float,sum,-1,884.7,18.96,36.74,0,874.7,19.18,37.16,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,8,1,4,false,1,33554432,8388608,float,sum,-1,1419.8,23.63,45.79,0,1382.0,24.28,47.04,0
